observation_id;firm_id;period;year;quarter;split;sector;size_band;province;nace_code;main_product_group;gtip6_context_primary;production_qty;production_unit;import_qty;export_qty;return_qty;correction_qty;exemption_flag;exempt_share;domestic_supply_qty_derived;declared_packaging_tonnage;declared_ton_plastik;declared_ton_kagit_karton;declared_ton_cam;declared_ton_metal;declared_ton_kompozit;declared_ton_ahsap;bom_expected_tonnage_observable;bom_coverage_ratio;weight_matrix_vintage_year;external_evidence_tonnage;external_evidence_source;gekap_rate_year;gekap_rate_status;gekap_amount_try;data_quality_score;data_freshness_days;missing_field_count;missing_fields;data_confidence_level;data_source_type;generation_method;source_ids
SYN-FRM-000535-2025Q4;SYN-FRM-000535;2025Q4;2025;4;valid;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;15073.28;birim/ceyrek (sentetik urun adedi);4234.09;7017.16;40.19;0.0;False;0.0;12250.03;161.8824;2.713;2.4368;0.3958;0.476;0.0002;155.8606;53.6274;0.3659;2025;;;2025;official_verified;26302.53;0.6866;263;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2026Q1;SYN-FRM-000535;2026Q1;2026;1;test;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;22707.48;birim/ceyrek (sentetik urun adedi);6022.73;9581.74;1297.3;0.0;False;0.0;17851.16;238.3641;2.5376;0.0002;0.2024;0.0002;0.9228;234.7008;77.299;0.3659;2025;;;2026;official_verified;25816.39;0.7315;147;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2026Q2;SYN-FRM-000535;2026Q2;2026;2;test;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;29375.98;birim/ceyrek (sentetik urun adedi);8638.94;13873.38;117.53;0.0;False;0.0;24024.01;287.6321;0.4644;0.487;0.0003;4.0684;0.0003;282.6118;110.1426;0.3659;2025;;;2026;official_verified;37408.34;0.6884;142;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2023Q1;SYN-FRM-000536;2023Q1;2023;1;history;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;21511.51;birim/ceyrek (sentetik urun adedi);2217.03;14051.61;656.27;0.0;False;0.0;9020.67;52.8884;0.0001;0.2607;0.0001;0.6258;0.0001;52.0017;27.0797;0.471;2024;;;2023;history_not_priced;;0.6373;385;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2023Q2;SYN-FRM-000536;2023Q2;2023;2;history;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;24411.44;birim/ceyrek (sentetik urun adedi);2295.8;14483.89;680.21;0.0;False;0.0;11543.13;76.0232;0.172;0.388;1.0077;0.5678;0.8137;73.074;33.2005;0.471;2024;;;2023;history_not_priced;;0.6835;238;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2023Q3;SYN-FRM-000536;2023Q3;2023;3;history;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;26457.83;birim/ceyrek (sentetik urun adedi);3272.1;17499.27;353.35;0.0;False;0.0;11877.31;66.0582;0.3702;0.0001;0.0001;0.6881;0.3711;64.6287;33.0612;0.471;2024;;;2023;history_not_priced;;0.7045;164;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2023Q4;SYN-FRM-000536;2023Q4;2023;4;history;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;26671.46;birim/ceyrek (sentetik urun adedi);4323.36;18431.94;514.3;0.0;False;0.0;12048.59;72.4679;0.6172;0.764;0.0001;0.0001;1.4011;69.6854;32.6584;0.471;2024;;;2023;history_not_priced;;0.6341;373;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2024Q1;SYN-FRM-000536;2024Q1;2024;1;train;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;23902.1;birim/ceyrek (sentetik urun adedi);1987.45;15301.44;2184.37;0.0;False;0.0;8403.74;62.4785;0.0389;0.0001;0.8992;0.3101;0.0001;61.2302;27.6266;0.471;2024;;;2024;official_verified;3321.85;0.6749;332;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2024Q2;SYN-FRM-000536;2024Q2;2024;2;train;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;28997.67;birim/ceyrek (sentetik urun adedi);4058.01;17334.51;1664.26;0.0;False;0.0;14056.91;89.8512;1.0596;0.0001;0.4819;0.4383;0.0001;87.8712;42.4645;0.471;2024;;;2024;official_verified;7214.84;0.7294;137;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2024Q3;SYN-FRM-000536;2024Q3;2024;3;train;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;32157.44;birim/ceyrek (sentetik urun adedi);3494.84;19133.51;474.63;0.0;False;0.0;16044.14;93.4221;0.3627;1.6376;0.0001;0.7717;0.0001;90.6499;48.4782;0.471;2024;;;2024;official_verified;8189.76;0.7216;96;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2024Q4;SYN-FRM-000536;2024Q4;2024;4;train;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;37185.32;birim/ceyrek (sentetik urun adedi);4388.22;24196.59;1056.54;0.0;False;0.0;16320.4;91.8913;2.7129;0.0001;1.3664;0.235;0.1027;87.4742;40.0512;0.471;2024;86.1144;ERP / onceki denetim kaydi (sentetik);2024;official_verified;15035.12;0.8836;12;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2025Q1;SYN-FRM-000536;2025Q1;2025;1;train;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;29294.89;birim/ceyrek (sentetik urun adedi);2983.85;20167.92;171.0;0.0;False;0.0;11939.83;66.512;1.3498;0.0001;1.1941;0.0001;0.8095;63.1585;33.7043;0.471;2024;74.4385;ERP / onceki denetim kaydi (sentetik);2025;official_verified;16341.95;0.8073;284;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2025Q2;SYN-FRM-000536;2025Q2;2025;2;train;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;29234.11;birim/ceyrek (sentetik urun adedi);2758.99;21876.24;898.58;0.0;False;0.0;9218.29;58.5715;0.3021;0.4457;0.0915;0.0001;0.6399;57.0922;26.685;0.471;2024;;;2025;official_verified;7460.32;0.6637;384;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2025Q3;SYN-FRM-000536;2025Q3;2025;3;valid;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;30729.95;birim/ceyrek (sentetik urun adedi);3167.2;23524.25;188.86;0.0;False;0.0;10184.04;65.8961;1.7703;0.1933;0.0001;0.0001;0.461;63.4713;29.8083;0.471;2024;;;2025;official_verified;13701.99;0.714;272;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2025Q4;SYN-FRM-000536;2025Q4;2025;4;valid;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;24030.12;birim/ceyrek (sentetik urun adedi);3803.14;18866.37;263.22;0.0;False;0.0;8703.67;59.2128;1.4822;0.8798;0.2537;0.1968;0.0001;56.4003;27.207;0.471;2024;;;2025;official_verified;12827.67;0.7313;390;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2026Q1;SYN-FRM-000536;2026Q1;2026;1;test;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;28600.5;birim/ceyrek (sentetik urun adedi);;;1493.35;0.0;False;0.0;;47.7424;0.0;0.0;0.0143;0.0708;0.0;47.6571;26.8392;0.471;2024;;;2026;official_verified;614.77;0.3668;331;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000536-2026Q2;SYN-FRM-000536;2026Q2;2026;2;test;kozmetik;kucuk;Adana;C20.42;Kozmetik ve kisisel bakim;plastik;33045.24;birim/ceyrek (sentetik urun adedi);3241.92;25054.36;912.15;0.0;False;0.0;10320.65;63.3315;0.84;0.0897;0.0001;0.0076;0.8834;61.5108;25.5541;0.471;2024;;;2026;official_verified;13303.79;0.7073;257;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2023Q1;SYN-FRM-000537;2023Q1;2023;1;history;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;161375.99;birim/ceyrek (sentetik urun adedi);27730.84;47527.24;9090.96;0.0;False;0.0;132488.63;5.525;2.1228;1.9663;0.0793;1.1213;0.2353;0.0;4.5126;0.8264;2025;;;2023;history_not_priced;;0.8028;226;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2023Q2;SYN-FRM-000537;2023Q2;2023;2;history;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;250506.48;birim/ceyrek (sentetik urun adedi);48177.64;63976.22;6904.15;0.0;False;0.0;227803.75;8.6094;3.2038;3.2091;0.0566;1.7653;0.3747;0.0;7.4993;0.8264;2025;10.622;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.8808;319;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2023Q3;SYN-FRM-000537;2023Q3;2023;3;history;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;196244.63;birim/ceyrek (sentetik urun adedi);37076.35;54264.82;8568.45;0.0;False;0.0;170487.71;6.176;2.2486;2.3507;0.1371;1.154;0.2684;0.0173;6.1584;0.8264;2025;;;2023;history_not_priced;;0.7424;306;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2023Q4;SYN-FRM-000537;2023Q4;2023;4;history;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;138146.53;birim/ceyrek (sentetik urun adedi);27753.33;43295.21;1196.48;0.0;False;0.0;121408.18;5.5605;2.0997;2.1252;0.1135;1.1159;0.1063;0.0;4.3315;0.8264;2025;;;2023;history_not_priced;;0.6813;392;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2024Q1;SYN-FRM-000537;2024Q1;2024;1;train;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;153224.88;birim/ceyrek (sentetik urun adedi);29599.43;49699.66;13607.13;0.0;False;0.0;119517.52;4.3582;1.6461;1.6601;0.0563;0.9022;0.0708;0.0227;4.1059;0.8264;2025;;;2024;official_verified;14418.69;0.8012;119;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2024Q2;SYN-FRM-000537;2024Q2;2024;2;train;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;216060.29;birim/ceyrek (sentetik urun adedi);54342.0;59743.65;9343.76;0.0;False;0.0;201314.87;9.0791;3.6202;3.3938;0.0;1.8544;0.2108;0.0;7.1352;0.8264;2025;;;2024;official_verified;30635.13;0.7993;143;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2024Q3;SYN-FRM-000537;2024Q3;2024;3;train;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;158304.44;birim/ceyrek (sentetik urun adedi);27660.9;43317.11;13238.69;0.0;False;0.0;129409.54;5.3909;1.9693;2.156;0.0;1.1464;0.1065;0.0127;4.6782;0.8264;2025;;;2024;official_verified;17862.28;0.8091;178;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2024Q4;SYN-FRM-000537;2024Q4;2024;4;train;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;156679.97;birim/ceyrek (sentetik urun adedi);27933.91;30984.25;966.79;0.0;False;0.0;152662.85;6.4703;2.5433;2.4386;0.0;1.2659;0.2225;0.0;5.1571;0.8264;2025;;;2024;official_verified;21801.85;0.8068;174;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2025Q1;SYN-FRM-000537;2025Q1;2025;1;train;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;190864.05;birim/ceyrek (sentetik urun adedi);34807.82;29500.31;2676.55;0.0;False;0.0;193495.01;8.9118;3.2182;3.361;0.2216;1.8309;0.2802;0.0;6.6719;0.8264;2025;;;2025;official_verified;42160.66;0.8248;103;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2025Q2;SYN-FRM-000537;2025Q2;2025;2;train;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;219408.24;birim/ceyrek (sentetik urun adedi);35819.65;16484.63;2743.58;0.0;False;0.0;235999.67;8.2589;3.1308;3.0242;0.2161;1.4771;0.3646;0.0461;8.3636;0.8264;2025;;;2025;official_verified;38933.84;0.6834;292;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2025Q3;SYN-FRM-000537;2025Q3;2025;3;valid;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;220334.44;birim/ceyrek (sentetik urun adedi);39196.08;18942.25;305.95;0.0;False;0.0;240282.32;12.0169;4.496;4.3845;0.1602;2.3999;0.5763;0.0;8.3142;0.8264;2025;;;2025;official_verified;57837.95;0.8755;73;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2025Q4;SYN-FRM-000537;2025Q4;2025;4;valid;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;162388.96;birim/ceyrek (sentetik urun adedi);36866.77;5953.77;3670.48;0.0;False;0.0;189631.47;7.7173;2.8232;2.9977;0.1657;1.5219;0.2087;0.0;6.6192;0.8264;2025;;;2025;official_verified;36228.55;0.7256;251;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2026Q1;SYN-FRM-000537;2026Q1;2026;1;test;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;229070.6;birim/ceyrek (sentetik urun adedi);39187.58;68023.29;17943.08;0.0;False;0.0;182291.81;7.0055;2.7119;2.6728;0.0;1.3655;0.214;0.0413;6.0149;0.8264;2025;;;2026;official_verified;40439.33;0.7371;348;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000537-2026Q2;SYN-FRM-000537;2026Q2;2026;2;test;gida_icecek;orta;Bursa;C10-C11;Gida ve icecek urunleri;metal;313892.41;birim/ceyrek (sentetik urun adedi);;;5218.89;0.0;False;0.0;;10.1889;3.8932;3.8751;0.268;1.8116;0.3078;0.0331;9.0563;0.8264;2025;;;2026;official_verified;57880.43;0.4661;325;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2023Q1;SYN-FRM-000538;2023Q1;2023;1;history;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;43991.77;birim/ceyrek (sentetik urun adedi);24674.77;9441.27;2366.27;0.0;False;0.0;56859.0;284.4319;0.8153;13.9235;0.0003;0.0003;3.5553;266.1372;208.7545;0.689;2026;;;2023;history_not_priced;;0.7788;174;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2023Q2;SYN-FRM-000538;2023Q2;2023;2;history;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;31359.7;birim/ceyrek (sentetik urun adedi);17473.54;7079.06;719.88;0.0;False;0.0;41034.3;192.1265;1.0435;9.0088;0.0002;1.0101;0.0002;181.0637;150.4882;0.689;2026;;;2023;history_not_priced;;0.8161;20;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2023Q3;SYN-FRM-000538;2023Q3;2023;3;history;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;39392.71;birim/ceyrek (sentetik urun adedi);27230.84;9173.7;2860.72;0.0;False;0.0;54589.13;268.5991;0.0003;13.1537;4.0639;4.1655;4.9702;242.2456;203.0517;0.689;2026;;;2023;history_not_priced;;0.7587;248;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2023Q4;SYN-FRM-000538;2023Q4;2023;4;history;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;50154.7;birim/ceyrek (sentetik urun adedi);31525.13;9824.53;156.14;0.0;False;0.0;71699.16;370.9465;0.0004;18.8516;0.1505;4.6193;1.4953;345.8295;262.0877;0.689;2026;;;2023;history_not_priced;;0.7123;355;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2024Q1;SYN-FRM-000538;2024Q1;2024;1;train;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;34453.18;birim/ceyrek (sentetik urun adedi);21716.19;6475.18;792.65;0.0;False;0.0;48901.53;277.5035;1.4848;21.0946;3.1608;0.0003;4.3214;247.4417;187.1492;0.689;2026;;;2024;official_verified;72336.13;0.7436;90;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2024Q2;SYN-FRM-000538;2024Q2;2024;2;train;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;34309.08;birim/ceyrek (sentetik urun adedi);19272.73;6460.96;385.09;0.0;False;0.0;46735.76;246.239;0.0002;12.3004;0.0002;0.0002;3.3883;230.5496;169.6022;0.689;2026;;;2024;official_verified;39298.4;0.7707;203;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2024Q3;SYN-FRM-000538;2024Q3;2024;3;train;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;43996.84;birim/ceyrek (sentetik urun adedi);30086.96;8372.27;3125.64;0.0;False;0.0;62585.9;352.4492;0.8399;18.9691;0.3071;0.0004;2.1609;330.1718;231.3777;0.689;2026;342.4794;ERP / onceki denetim kaydi (sentetik);2024;official_verified;50142.32;0.8673;270;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2024Q4;SYN-FRM-000538;2024Q4;2024;4;train;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;51457.76;birim/ceyrek (sentetik urun adedi);41031.27;14296.44;1558.36;0.0;False;0.0;76634.23;390.0066;0.0004;14.8056;0.0004;1.4267;2.0869;371.6866;294.4896;0.689;2026;;;2024;official_verified;44647.0;0.812;61;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2025Q1;SYN-FRM-000538;2025Q1;2025;1;train;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;43990.69;birim/ceyrek (sentetik urun adedi);39678.7;18155.74;196.35;0.0;False;0.0;65317.3;372.9966;1.4666;18.9298;0.0004;0.0004;2.7882;349.8113;242.2705;0.689;2026;;;2025;official_verified;78154.2;0.814;113;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2025Q2;SYN-FRM-000538;2025Q2;2025;2;train;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;40826.11;birim/ceyrek (sentetik urun adedi);22089.79;13465.22;738.08;0.0;False;0.0;48712.6;247.6571;1.3389;11.8123;0.0002;0.0002;0.0002;234.5052;186.3382;0.689;2026;;;2025;official_verified;39528.73;0.7059;300;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2025Q3;SYN-FRM-000538;2025Q3;2025;3;valid;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;52116.1;birim/ceyrek (sentetik urun adedi);26564.61;18311.39;1751.49;0.0;False;0.0;58617.83;289.216;0.0003;11.1397;0.0003;0.0003;0.0003;278.0752;217.6136;0.689;2026;;;2025;official_verified;30083.55;0.7587;225;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2025Q4;SYN-FRM-000538;2025Q4;2025;4;valid;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;57794.11;birim/ceyrek (sentetik urun adedi);45763.75;22681.44;123.28;0.0;True;0.1257;80753.15;367.4103;9.2209;19.1873;0.9672;0.0004;0.0004;338.0341;256.506;0.689;2026;359.3415;ERP / onceki denetim kaydi (sentetik);2025;official_verified;106981.29;0.9569;20;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2026Q1;SYN-FRM-000538;2026Q1;2026;1;test;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;43900.25;birim/ceyrek (sentetik urun adedi);;;1537.88;0.0;False;0.0;;293.4802;4.7889;10.2116;7.6064;0.6002;0.0003;270.2728;190.7922;0.689;2026;;;2026;official_verified;97125.55;0.5232;223;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000538-2026Q2;SYN-FRM-000538;2026Q2;2026;2;test;elektronik;kucuk;Adana;C26-C27;Elektrikli ve elektronik esya;kagit_karton;43406.52;birim/ceyrek (sentetik urun adedi);19247.28;11998.59;169.43;0.0;False;0.0;50485.78;320.747;3.0968;4.588;7.92;3.9273;4.7471;296.4678;178.9988;0.689;2026;;;2026;official_verified;132349.0;0.6925;311;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
