sku_id;firm_id;pack_spec_id;product_group;packaging_role;gekap_material;pack_format;gtip6_context;gtip6_description;gtip_note;sku_volume_share;unit_pack_weight_g_true;unit_pack_weight_g_recorded;weight_matrix_status;weight_matrix_vintage_year;weight_dist_p10_g;weight_dist_p50_g;weight_dist_p90_g;weight_distribution;data_source_type;source_ids
SYN-FRM-000558-SKU05;SYN-FRM-000558;PS-019;Hazir giyim kutu;ikincil;kagit_karton;Karton kutu;620342;Pamuklu pantolon;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.157545;38.778;38.492;guncel;2026;40.0;80.0;150.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU01;SYN-FRM-000559;PS-002;Ambalajli su;birincil;plastik;PET sise 1,5 L;220110;Mineral sular ve gazli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.216838;35.607;36.694;guncel;2025;28.0;34.0;42.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU02;SYN-FRM-000559;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.143574;503.934;490.789;guncel;2025;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU03;SYN-FRM-000559;PS-007;Recel ve turşu;birincil;cam;Cam kavanoz 500 ml;200799;Recel jel ve marmelat;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.096234;251.828;248.592;guncel;2025;240.0;295.0;360.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU04;SYN-FRM-000559;PS-004;Gazli icecek;birincil;metal;Aluminyum kutu 0,33 L;220210;Ilave sekerli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.214197;14.148;13.683;guncel;2025;12.0;13.5;16.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU05;SYN-FRM-000559;PS-008;Kuru gida ve biskuvi;birincil;kagit_karton;Karton kutu;190531;Tatli biskuviler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.028336;48.779;48.6;guncel;2025;30.0;52.0;90.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU06;SYN-FRM-000559;PS-001;Ambalajli su;birincil;plastik;PET sise 0,5 L;220110;Mineral sular ve gazli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.041446;15.196;15.404;guncel;2025;12.0;16.0;22.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU07;SYN-FRM-000559;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.17024;100.974;100.566;guncel;2025;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000559-SKU08;SYN-FRM-000559;PS-005;Meyve suyu;birincil;kompozit;Karton kutu 1 L;200980;Diger meyve ve sebze sulari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.089136;29.918;30.78;guncel;2025;26.0;30.0;36.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000560-SKU01;SYN-FRM-000560;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.334294;308.1;298.917;guncel;2025;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000560-SKU02;SYN-FRM-000560;PS-024;Serum ve surup;birincil;cam;Cam sise;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.063012;21.768;22.007;guncel;2025;25.0;42.0;70.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000560-SKU03;SYN-FRM-000560;PS-023;Ilac dis kutu;birincil;kagit_karton;Karton kutu;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.366505;14.055;14.443;guncel;2025;4.0;7.0;12.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000560-SKU04;SYN-FRM-000560;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.008999;24823.678;24479.273;guncel;2025;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000560-SKU05;SYN-FRM-000560;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.140764;139.89;132.786;guncel;2025;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000560-SKU06;SYN-FRM-000560;PS-025;Blister;birincil;kompozit;Aluminyum-PVC blister;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.086427;4.468;4.666;guncel;2025;3.0;5.5;10.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000561-SKU01;SYN-FRM-000561;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.305459;325.019;323.937;guncel;2025;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000561-SKU02;SYN-FRM-000561;PS-024;Serum ve surup;birincil;cam;Cam sise;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.187364;47.604;47.108;guncel;2025;25.0;42.0;70.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000561-SKU03;SYN-FRM-000561;PS-025;Blister;birincil;kompozit;Aluminyum-PVC blister;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.192116;3.143;3.286;guncel;2025;3.0;5.5;10.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000561-SKU04;SYN-FRM-000561;PS-023;Ilac dis kutu;birincil;kagit_karton;Karton kutu;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.048285;10.747;10.739;guncel;2025;4.0;7.0;12.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000561-SKU05;SYN-FRM-000561;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.18436;56.021;58.052;guncel;2025;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000561-SKU06;SYN-FRM-000561;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.082415;17987.885;17942.549;guncel;2025;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000562-SKU01;SYN-FRM-000562;PS-011;Parfum;birincil;cam;Cam sise 50 ml;330300;Parfumler ve tuvalet sulari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.135357;96.887;98.806;guncel;2026;80.0;120.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000562-SKU02;SYN-FRM-000562;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.305162;59.919;58.944;guncel;2026;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000562-SKU03;SYN-FRM-000562;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.095422;417.289;410.88;guncel;2026;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000562-SKU04;SYN-FRM-000562;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.029782;22264.021;22463.995;guncel;2026;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000562-SKU05;SYN-FRM-000562;PS-012;Kozmetik dis kutu;ikincil;kagit_karton;Karton kutu;330499;Guzellik ve cilt bakim musttahzarlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.153517;20.163;20.132;guncel;2026;8.0;14.0;25.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000562-SKU06;SYN-FRM-000562;PS-010;Cilt bakim;birincil;plastik;Kavanoz veya tup 50 ml;330499;Guzellik ve cilt bakim musttahzarlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.245787;26.382;26.264;guncel;2026;18.0;26.0;40.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000562-SKU07;SYN-FRM-000562;PS-009;Sampuan ve dus jeli;birincil;plastik;HDPE sise 400 ml;330510;Sampuanlar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.034974;22.67;22.115;guncel;2026;30.0;40.0;55.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000563-SKU01;SYN-FRM-000563;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.06867;343.559;342.616;guncel;2025;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000563-SKU02;SYN-FRM-000563;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.332085;24992.706;25025.79;guncel;2025;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000563-SKU03;SYN-FRM-000563;PS-018;Hazir giyim;birincil;plastik;LDPE poset;610910;Pamuklu tisort;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.319587;14.236;14.125;guncel;2025;8.0;14.0;25.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000563-SKU04;SYN-FRM-000563;PS-019;Hazir giyim kutu;ikincil;kagit_karton;Karton kutu;620342;Pamuklu pantolon;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.279658;63.293;62.822;guncel;2025;40.0;80.0;150.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000564-SKU01;SYN-FRM-000564;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.193302;24061.85;24216.716;guncel;2025;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000564-SKU02;SYN-FRM-000564;PS-004;Gazli icecek;birincil;metal;Aluminyum kutu 0,33 L;220210;Ilave sekerli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.043883;14.948;15.345;guncel;2025;12.0;13.5;16.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000564-SKU03;SYN-FRM-000564;PS-008;Kuru gida ve biskuvi;birincil;kagit_karton;Karton kutu;190531;Tatli biskuviler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.181637;59.481;59.948;guncel;2025;30.0;52.0;90.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000564-SKU04;SYN-FRM-000564;PS-001;Ambalajli su;birincil;plastik;PET sise 0,5 L;220110;Mineral sular ve gazli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.12435;15.751;15.717;guncel;2025;12.0;16.0;22.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000564-SKU05;SYN-FRM-000564;PS-003;Gazli icecek;birincil;cam;Cam sise 0,33 L;220210;Ilave sekerli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.369816;251.87;265.446;guncel;2025;180.0;215.0;260.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000564-SKU06;SYN-FRM-000564;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.087011;456.995;447.37;guncel;2025;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000565-SKU01;SYN-FRM-000565;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.165792;505.274;523.8;guncel;2026;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000565-SKU02;SYN-FRM-000565;PS-004;Gazli icecek;birincil;metal;Aluminyum kutu 0,33 L;220210;Ilave sekerli sular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.547345;11.037;11.373;guncel;2026;12.0;13.5;16.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000565-SKU03;SYN-FRM-000565;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.111589;47.826;48.478;guncel;2026;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000565-SKU04;SYN-FRM-000565;PS-007;Recel ve turşu;birincil;cam;Cam kavanoz 500 ml;200799;Recel jel ve marmelat;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.175274;338.142;332.864;guncel;2026;240.0;295.0;360.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000566-SKU01;SYN-FRM-000566;PS-017;Elektronik koruma;birincil;kompozit;Kopuk ve karton kompozit ic dolgu;851712;Telefon cihazlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.200407;159.877;157.688;guncel;2023;60.0;110.0;200.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000566-SKU02;SYN-FRM-000566;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.088082;173.037;174.217;guncel;2023;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000566-SKU03;SYN-FRM-000566;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.292708;317.546;311.402;guncel;2023;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000566-SKU04;SYN-FRM-000566;PS-016;Kucuk ev aleti;birincil;kagit_karton;Karton kutu;850811;Elektrikli suepuergeler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.156344;207.709;205.594;guncel;2023;200.0;450.0;900.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000566-SKU05;SYN-FRM-000566;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.262459;22538.794;23194.995;guncel;2023;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000567-SKU01;SYN-FRM-000567;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.201886;292.032;294.381;guncel;2023;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000567-SKU02;SYN-FRM-000567;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.245337;19321.914;19082.024;guncel;2023;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000567-SKU03;SYN-FRM-000567;PS-025;Blister;birincil;kompozit;Aluminyum-PVC blister;300490;Dozlandirilmis ilaclar;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.151181;12.703;12.409;guncel;2023;3.0;5.5;10.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000567-SKU04;SYN-FRM-000567;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.401596;60.011;60.465;guncel;2023;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000568-SKU01;SYN-FRM-000568;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.321027;25049.568;24945.479;guncel;2023;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000568-SKU02;SYN-FRM-000568;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.067636;79.112;77.675;guncel;2023;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000568-SKU03;SYN-FRM-000568;PS-020;Yedek parca;ikincil;kagit_karton;Oluklu mukavva koli;870870;Jantlar ve aksamlari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.316509;347.137;343.301;guncel;2023;300.0;480.0;800.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000568-SKU04;SYN-FRM-000568;PS-022;Sivi urun;birincil;metal;Metal bidon 20 L;271019;Petrol yaglari;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.294829;969.14;991.492;guncel;2023;400.0;700.0;1200.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000569-SKU01;SYN-FRM-000569;PS-030;Streç ve bant;ucuncul;plastik;Strec film ve bantlama;392010;Etilen polimerlerinden plakalar ve filmler;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.194693;31.252;30.71;guncel;2026;40.0;90.0;180.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000569-SKU02;SYN-FRM-000569;PS-019;Hazir giyim kutu;ikincil;kagit_karton;Karton kutu;620342;Pamuklu pantolon;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.362546;55.198;53.586;guncel;2026;40.0;80.0;150.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000569-SKU03;SYN-FRM-000569;PS-018;Hazir giyim;birincil;plastik;LDPE poset;610910;Pamuklu tisort;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.230072;15.662;15.495;guncel;2026;8.0;14.0;25.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000569-SKU04;SYN-FRM-000569;PS-029;Palet;ucuncul;ahsap;EUR tipi ahsap palet;441510;Ahsaptan sandik kutu kafes ve palet;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.107158;25108.171;25085.459;guncel;2026;20000.0;23000.0;27000.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
SYN-FRM-000569-SKU05;SYN-FRM-000569;PS-028;Tasima kolisi;ikincil;kagit_karton;Oluklu mukavva koli standart;481910;Oluklu kagit veya kartondan kutular;"GTIP yalnizca urun siniflandirma baglamidir; ambalaj agirligi GTIP'ten turetilmemistir";0.105531;389.125;383.488;guncel;2026;250.0;350.0;500.0;lognormal(mu=ln(p50), sigma=(ln(p90)-ln(p10))/(2*1.2816));synthetic;"SYN-BOM-01;SYN-GEN-01"
